match_id,batting_team,bowling_team,ball,runs,player_dismissed,city,venue
321,New Zealand,West Indies,12.5,1,0,Hamilton,Seddon Park
321,New Zealand,West Indies,12.6,0,LRPL Taylor,Hamilton,Seddon Park
321,New Zealand,West Indies,12.7,2,0,Hamilton,Seddon Park
321,New Zealand,West Indies,12.8,1,0,Hamilton,Seddon Park
321,New Zealand,West Indies,13.1,0,JD Ryder,Hamilton,Seddon Park
321,New Zealand,West Indies,13.2,1,0,Hamilton,Seddon Park
321,New Zealand,West Indies,13.3,2,0,Hamilton,Seddon Park
321,New Zealand,West Indies,13.4,0,0,Hamilton,Seddon Park
321,New Zealand,West Indies,13.5,0,0,Hamilton,Seddon Park
321,New Zealand,West Indies,13.6,1,0,Hamilton,Seddon Park
321,New Zealand,West Indies,14.1,1,0,Hamilton,Seddon Park
321,New Zealand,West Indies,14.2,1,0,Hamilton,Seddon Park
321,New Zealand,West Indies,14.3,1,0,Hamilton,Seddon Park
321,New Zealand,West Indies,14.4,1,0,Hamilton,Seddon Park
321,New Zealand,West Indies,14.5,1,0,Hamilton,Seddon Park
321,New Zealand,West Indies,14.6,1,0,Hamilton,Seddon Park
321,New Zealand,West Indies,14.7,0,DR Flynn,Hamilton,Seddon Park
321,New Zealand,West Indies,15.1,4,0,Hamilton,Seddon Park
321,New Zealand,West Indies,15.2,1,0,Hamilton,Seddon Park
321,New Zealand,West Indies,15.3,1,0,Hamilton,Seddon Park
321,New Zealand,West Indies,15.4,1,0,Hamilton,Seddon Park
321,New Zealand,West Indies,15.5,1,0,Hamilton,Seddon Park
321,New Zealand,West Indies,15.6,0,0,Hamilton,Seddon Park
321,New Zealand,West Indies,16.1,0,0,Hamilton,Seddon Park
321,New Zealand,West Indies,16.2,1,JDP Oram,Hamilton,Seddon Park
321,New Zealand,West Indies,16.3,0,0,Hamilton,Seddon Park
321,New Zealand,West Indies,16.4,1,0,Hamilton,Seddon Park
321,New Zealand,West Indies,16.5,1,0,Hamilton,Seddon Park
321,New Zealand,West Indies,16.6,1,0,Hamilton,Seddon Park
321,New Zealand,West Indies,17.1,0,DL Vettori,Hamilton,Seddon Park
321,New Zealand,West Indies,17.2,1,0,Hamilton,Seddon Park
321,New Zealand,West Indies,17.3,0,0,Hamilton,Seddon Park
321,New Zealand,West Indies,17.4,1,0,Hamilton,Seddon Park
321,New Zealand,West Indies,17.5,0,0,Hamilton,Seddon Park
321,New Zealand,West Indies,17.6,1,0,Hamilton,Seddon Park
321,New Zealand,West Indies,18.1,1,0,Hamilton,Seddon Park
321,New Zealand,West Indies,18.2,6,0,Hamilton,Seddon Park
321,New Zealand,West Indies,18.3,4,0,Hamilton,Seddon Park
321,New Zealand,West Indies,18.4,6,0,Hamilton,Seddon Park
321,New Zealand,West Indies,18.5,0,JEC Franklin,Hamilton,Seddon Park
321,New Zealand,West Indies,18.6,1,0,Hamilton,Seddon Park
321,New Zealand,West Indies,19.1,3,0,Hamilton,Seddon Park
321,New Zealand,West Indies,19.2,1,0,Hamilton,Seddon Park
321,New Zealand,West Indies,19.3,0,KD Mills,Hamilton,Seddon Park
321,New Zealand,West Indies,19.4,0,0,Hamilton,Seddon Park
321,New Zealand,West Indies,19.5,2,0,Hamilton,Seddon Park
321,New Zealand,West Indies,19.6,0,TG Southee,Hamilton,Seddon Park
322,Sri Lanka,West Indies,0.1,1,0,London,Kennington Oval
322,Sri Lanka,West Indies,0.2,0,0,London,Kennington Oval
322,Sri Lanka,West Indies,0.3,0,0,London,Kennington Oval
322,Sri Lanka,West Indies,0.4,1,0,London,Kennington Oval
322,Sri Lanka,West Indies,0.5,1,0,London,Kennington Oval
322,Sri Lanka,West Indies,0.6,0,0,London,Kennington Oval
322,Sri Lanka,West Indies,1.1,1,0,London,Kennington Oval
322,Sri Lanka,West Indies,1.2,0,0,London,Kennington Oval
322,Sri Lanka,West Indies,1.3,0,0,London,Kennington Oval
322,Sri Lanka,West Indies,1.4,1,0,London,Kennington Oval
322,Sri Lanka,West Indies,1.5,1,0,London,Kennington Oval
322,Sri Lanka,West Indies,1.6,0,0,London,Kennington Oval
322,Sri Lanka,West Indies,2.1,1,0,London,Kennington Oval
322,Sri Lanka,West Indies,2.2,4,0,London,Kennington Oval
322,Sri Lanka,West Indies,2.3,0,0,London,Kennington Oval
322,Sri Lanka,West Indies,2.4,0,0,London,Kennington Oval
322,Sri Lanka,West Indies,2.5,0,0,London,Kennington Oval
322,Sri Lanka,West Indies,2.6,1,0,London,Kennington Oval
322,Sri Lanka,West Indies,3.1,0,0,London,Kennington Oval
322,Sri Lanka,West Indies,3.2,0,0,London,Kennington Oval
322,Sri Lanka,West Indies,3.3,0,0,London,Kennington Oval
322,Sri Lanka,West Indies,3.4,1,0,London,Kennington Oval
322,Sri Lanka,West Indies,3.5,4,0,London,Kennington Oval
322,Sri Lanka,West Indies,3.6,6,0,London,Kennington Oval
322,Sri Lanka,West Indies,4.1,1,0,London,Kennington Oval
322,Sri Lanka,West Indies,4.2,0,0,London,Kennington Oval
322,Sri Lanka,West Indies,4.3,4,0,London,Kennington Oval
322,Sri Lanka,West Indies,4.4,4,0,London,Kennington Oval
322,Sri Lanka,West Indies,4.5,0,0,London,Kennington Oval
322,Sri Lanka,West Indies,4.6,4,0,London,Kennington Oval
322,Sri Lanka,West Indies,5.1,4,0,London,Kennington Oval
322,Sri Lanka,West Indies,5.2,1,0,London,Kennington Oval
322,Sri Lanka,West Indies,5.3,0,0,London,Kennington Oval
322,Sri Lanka,West Indies,5.4,1,0,London,Kennington Oval
322,Sri Lanka,West Indies,5.5,1,0,London,Kennington Oval
322,Sri Lanka,West Indies,5.6,1,0,London,Kennington Oval
322,Sri Lanka,West Indies,6.1,1,0,London,Kennington Oval
322,Sri Lanka,West Indies,6.2,0,0,London,Kennington Oval
322,Sri Lanka,West Indies,6.3,0,0,London,Kennington Oval
322,Sri Lanka,West Indies,6.4,1,0,London,Kennington Oval
322,Sri Lanka,West Indies,6.5,2,0,London,Kennington Oval
322,Sri Lanka,West Indies,6.6,0,0,London,Kennington Oval
322,Sri Lanka,West Indies,7.1,0,0,London,Kennington Oval
322,Sri Lanka,West Indies,7.2,0,0,London,Kennington Oval
322,Sri Lanka,West Indies,7.3,0,0,London,Kennington Oval
322,Sri Lanka,West Indies,7.4,1,0,London,Kennington Oval
322,Sri Lanka,West Indies,7.5,1,0,London,Kennington Oval
322,Sri Lanka,West Indies,7.6,0,0,London,Kennington Oval
322,Sri Lanka,West Indies,8.1,4,0,London,Kennington Oval
322,Sri Lanka,West Indies,8.2,6,0,London,Kennington Oval
322,Sri Lanka,West Indies,8.3,1,0,London,Kennington Oval
322,Sri Lanka,West Indies,8.4,2,0,London,Kennington Oval
322,Sri Lanka,West Indies,8.5,0,0,London,Kennington Oval
322,Sri Lanka,West Indies,8.6,1,0,London,Kennington Oval
322,Sri Lanka,West Indies,9.1,4,0,London,Kennington Oval
322,Sri Lanka,West Indies,9.2,1,0,London,Kennington Oval
322,Sri Lanka,West Indies,9.3,2,0,London,Kennington Oval
322,Sri Lanka,West Indies,9.4,1,0,London,Kennington Oval
322,Sri Lanka,West Indies,9.5,0,0,London,Kennington Oval
322,Sri Lanka,West Indies,9.6,0,0,London,Kennington Oval
322,Sri Lanka,West Indies,10.1,0,0,London,Kennington Oval
322,Sri Lanka,West Indies,10.2,1,0,London,Kennington Oval
322,Sri Lanka,West Indies,10.3,0,ST Jayasuriya,London,Kennington Oval
322,Sri Lanka,West Indies,10.4,0,0,London,Kennington Oval
322,Sri Lanka,West Indies,10.5,0,KC Sangakkara,London,Kennington Oval
322,Sri Lanka,West Indies,10.6,1,0,London,Kennington Oval
322,Sri Lanka,West Indies,11.1,1,0,London,Kennington Oval
322,Sri Lanka,West Indies,11.2,1,0,London,Kennington Oval
322,Sri Lanka,West Indies,11.3,1,0,London,Kennington Oval
322,Sri Lanka,West Indies,11.4,0,DPMD Jayawardene,London,Kennington Oval
322,Sri Lanka,West Indies,11.5,0,0,London,Kennington Oval
322,Sri Lanka,West Indies,11.6,0,0,London,Kennington Oval
322,Sri Lanka,West Indies,11.7,0,0,London,Kennington Oval
322,Sri Lanka,West Indies,12.1,2,0,London,Kennington Oval
322,Sri Lanka,West Indies,12.2,0,0,London,Kennington Oval
322,Sri Lanka,West Indies,12.3,1,0,London,Kennington Oval
322,Sri Lanka,West Indies,12.4,0,0,London,Kennington Oval
322,Sri Lanka,West Indies,12.5,0,0,London,Kennington Oval
322,Sri Lanka,West Indies,12.6,0,0,London,Kennington Oval
322,Sri Lanka,West Indies,13.1,2,0,London,Kennington Oval
322,Sri Lanka,West Indies,13.2,0,0,London,Kennington Oval
322,Sri Lanka,West Indies,13.3,4,0,London,Kennington Oval
322,Sri Lanka,West Indies,13.4,4,0,London,Kennington Oval
322,Sri Lanka,West Indies,13.5,0,0,London,Kennington Oval
322,Sri Lanka,West Indies,13.6,1,0,London,Kennington Oval
322,Sri Lanka,West Indies,14.1,0,0,London,Kennington Oval
322,Sri Lanka,West Indies,14.2,0,0,London,Kennington Oval
322,Sri Lanka,West Indies,14.3,1,0,London,Kennington Oval
322,Sri Lanka,West Indies,14.4,4,0,London,Kennington Oval
322,Sri Lanka,West Indies,14.5,1,0,London,Kennington Oval
322,Sri Lanka,West Indies,14.6,1,0,London,Kennington Oval
322,Sri Lanka,West Indies,15.1,1,0,London,Kennington Oval
322,Sri Lanka,West Indies,15.2,1,0,London,Kennington Oval
322,Sri Lanka,West Indies,15.3,0,0,London,Kennington Oval
322,Sri Lanka,West Indies,15.4,4,0,London,Kennington Oval
322,Sri Lanka,West Indies,15.5,2,0,London,Kennington Oval
322,Sri Lanka,West Indies,15.6,2,0,London,Kennington Oval
322,Sri Lanka,West Indies,16.1,1,0,London,Kennington Oval
322,Sri Lanka,West Indies,16.2,4,0,London,Kennington Oval
322,Sri Lanka,West Indies,16.3,4,0,London,Kennington Oval
322,Sri Lanka,West Indies,16.4,4,0,London,Kennington Oval
322,Sri Lanka,West Indies,16.5,1,0,London,Kennington Oval
322,Sri Lanka,West Indies,16.6,4,0,London,Kennington Oval
322,Sri Lanka,West Indies,17.1,1,0,London,Kennington Oval
322,Sri Lanka,West Indies,17.2,0,LPC Silva,London,Kennington Oval
322,Sri Lanka,West Indies,17.3,4,0,London,Kennington Oval
322,Sri Lanka,West Indies,17.4,1,0,London,Kennington Oval
322,Sri Lanka,West Indies,17.5,0,0,London,Kennington Oval
322,Sri Lanka,West Indies,17.6,0,0,London,Kennington Oval
322,Sri Lanka,West Indies,18.1,0,0,London,Kennington Oval
322,Sri Lanka,West Indies,18.2,2,0,London,Kennington Oval
322,Sri Lanka,West Indies,18.3,0,J Mubarak,London,Kennington Oval
322,Sri Lanka,West Indies,18.4,1,0,London,Kennington Oval
322,Sri Lanka,West Indies,18.5,1,0,London,Kennington Oval
322,Sri Lanka,West Indies,18.6,4,0,London,Kennington Oval
322,Sri Lanka,West Indies,19.1,2,0,London,Kennington Oval
322,Sri Lanka,West Indies,19.2,2,0,London,Kennington Oval
322,Sri Lanka,West Indies,19.3,1,0,London,Kennington Oval
322,Sri Lanka,West Indies,19.4,6,0,London,Kennington Oval
322,Sri Lanka,West Indies,19.5,4,0,London,Kennington Oval
322,Sri Lanka,West Indies,19.6,1,0,London,Kennington Oval
322,Sri Lanka,West Indies,19.7,2,0,London,Kennington Oval
323,Pakistan,Sri Lanka,0.1,4,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,0.2,0,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,0.3,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,0.4,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,0.5,0,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,0.6,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,0.7,0,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,0.8,0,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,1.1,0,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,1.2,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,1.3,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,1.4,0,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,1.5,0,Shoaib Khan jnr,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,1.6,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,1.7,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,2.1,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,2.2,2,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,2.3,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,2.4,0,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,2.5,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,2.6,0,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,3.1,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,3.2,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,3.3,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,3.4,4,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,3.5,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,3.6,4,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,3.7,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,4.1,0,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,4.2,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,4.3,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,4.4,0,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,4.5,2,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,4.6,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,5.1,0,Shahid Afridi,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,5.2,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,5.3,0,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,5.4,0,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,5.5,0,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,5.6,0,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,6.1,0,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,6.2,0,Younis Khan,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,6.3,0,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,6.4,4,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,6.5,0,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,6.6,0,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,7.1,0,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,7.2,6,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,7.3,0,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,7.4,0,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,7.5,0,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,7.6,4,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,8.1,6,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,8.2,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,8.3,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,8.4,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,8.5,0,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,8.6,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,9.1,0,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,9.2,2,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,9.3,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,9.4,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,9.5,0,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,9.6,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,10.1,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,10.2,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,10.3,0,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,10.4,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,10.5,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,10.6,4,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,10.7,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,11.1,0,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,11.2,4,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,11.3,0,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,11.4,2,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,11.5,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,11.6,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,12.1,0,Shoaib Malik,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,12.2,4,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,12.3,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,12.4,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,12.5,0,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,12.6,0,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,13.1,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,13.2,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,13.3,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,13.4,4,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,13.5,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,13.6,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,14.1,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,14.2,0,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,14.3,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,14.4,0,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,14.5,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,14.6,0,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,15.1,0,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,15.2,0,Salman Butt,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,15.3,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,15.4,0,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,15.5,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,15.6,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,16.1,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,16.2,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,16.3,0,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,16.4,2,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,16.5,0,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,16.6,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,17.1,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,17.2,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,17.3,0,Fawad Alam,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,17.4,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,17.5,0,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,17.6,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,17.7,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,18.1,2,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,18.2,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,18.3,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,18.4,4,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,18.5,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,18.6,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,18.7,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,19.1,0,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,19.2,1,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,19.3,4,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,19.4,2,0,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,19.5,0,Kamran Akmal,King City,Maple Leaf North-West Ground
323,Pakistan,Sri Lanka,19.6,2,0,King City,Maple Leaf North-West Ground
324,India,New Zealand,0.1,1,0,Wellington,Westpac Stadium
324,India,New Zealand,0.2,0,0,Wellington,Westpac Stadium
324,India,New Zealand,0.3,0,0,Wellington,Westpac Stadium
324,India,New Zealand,0.4,0,0,Wellington,Westpac Stadium
324,India,New Zealand,0.5,0,0,Wellington,Westpac Stadium
324,India,New Zealand,0.6,0,0,Wellington,Westpac Stadium
324,India,New Zealand,0.7,1,0,Wellington,Westpac Stadium
324,India,New Zealand,1.1,1,0,Wellington,Westpac Stadium
324,India,New Zealand,1.2,2,0,Wellington,Westpac Stadium
324,India,New Zealand,1.3,4,0,Wellington,Westpac Stadium
324,India,New Zealand,1.4,0,0,Wellington,Westpac Stadium
324,India,New Zealand,1.5,4,0,Wellington,Westpac Stadium
324,India,New Zealand,1.6,1,0,Wellington,Westpac Stadium
324,India,New Zealand,2.1,1,0,Wellington,Westpac Stadium
324,India,New Zealand,2.2,1,0,Wellington,Westpac Stadium
324,India,New Zealand,2.3,4,0,Wellington,Westpac Stadium
324,India,New Zealand,2.4,0,0,Wellington,Westpac Stadium
324,India,New Zealand,2.5,4,0,Wellington,Westpac Stadium
324,India,New Zealand,2.6,4,0,Wellington,Westpac Stadium
324,India,New Zealand,3.1,0,0,Wellington,Westpac Stadium
324,India,New Zealand,3.2,1,0,Wellington,Westpac Stadium
324,India,New Zealand,3.3,0,V Sehwag,Wellington,Westpac Stadium
324,India,New Zealand,3.4,0,0,Wellington,Westpac Stadium
324,India,New Zealand,3.5,0,0,Wellington,Westpac Stadium
324,India,New Zealand,3.6,0,0,Wellington,Westpac Stadium
324,India,New Zealand,4.1,6,0,Wellington,Westpac Stadium
324,India,New Zealand,4.2,1,0,Wellington,Westpac Stadium
324,India,New Zealand,4.3,0,SK Raina,Wellington,Westpac Stadium
324,India,New Zealand,4.4,0,0,Wellington,Westpac Stadium
324,India,New Zealand,4.5,0,0,Wellington,Westpac Stadium
324,India,New Zealand,4.6,1,0,Wellington,Westpac Stadium
324,India,New Zealand,5.1,0,0,Wellington,Westpac Stadium
324,India,New Zealand,5.2,4,0,Wellington,Westpac Stadium
324,India,New Zealand,5.3,0,0,Wellington,Westpac Stadium
324,India,New Zealand,5.4,0,0,Wellington,Westpac Stadium
324,India,New Zealand,5.5,4,0,Wellington,Westpac Stadium
324,India,New Zealand,5.6,2,0,Wellington,Westpac Stadium
324,India,New Zealand,6.1,0,G Gambhir,Wellington,Westpac Stadium
324,India,New Zealand,6.2,1,0,Wellington,Westpac Stadium
324,India,New Zealand,6.3,0,0,Wellington,Westpac Stadium
324,India,New Zealand,6.4,6,0,Wellington,Westpac Stadium
324,India,New Zealand,6.5,0,0,Wellington,Westpac Stadium
324,India,New Zealand,6.6,1,0,Wellington,Westpac Stadium
324,India,New Zealand,7.1,1,0,Wellington,Westpac Stadium
324,India,New Zealand,7.2,1,0,Wellington,Westpac Stadium
324,India,New Zealand,7.3,0,0,Wellington,Westpac Stadium
324,India,New Zealand,7.4,0,0,Wellington,Westpac Stadium
324,India,New Zealand,7.5,1,0,Wellington,Westpac Stadium
324,India,New Zealand,7.6,1,0,Wellington,Westpac Stadium
324,India,New Zealand,8.1,0,0,Wellington,Westpac Stadium
324,India,New Zealand,8.2,1,0,Wellington,Westpac Stadium
324,India,New Zealand,8.3,1,0,Wellington,Westpac Stadium
324,India,New Zealand,8.4,0,0,Wellington,Westpac Stadium
324,India,New Zealand,8.5,0,0,Wellington,Westpac Stadium
324,India,New Zealand,8.6,0,0,Wellington,Westpac Stadium
324,India,New Zealand,9.1,0,0,Wellington,Westpac Stadium
324,India,New Zealand,9.2,1,0,Wellington,Westpac Stadium
324,India,New Zealand,9.3,0,0,Wellington,Westpac Stadium
324,India,New Zealand,9.4,0,0,Wellington,Westpac Stadium
324,India,New Zealand,9.5,1,0,Wellington,Westpac Stadium
324,India,New Zealand,9.6,1,0,Wellington,Westpac Stadium
324,India,New Zealand,10.1,2,0,Wellington,Westpac Stadium
324,India,New Zealand,10.2,0,0,Wellington,Westpac Stadium
324,India,New Zealand,10.3,4,0,Wellington,Westpac Stadium
324,India,New Zealand,10.4,1,0,Wellington,Westpac Stadium
324,India,New Zealand,10.5,1,0,Wellington,Westpac Stadium
324,India,New Zealand,10.6,1,0,Wellington,Westpac Stadium
324,India,New Zealand,11.1,0,0,Wellington,Westpac Stadium
324,India,New Zealand,11.2,6,0,Wellington,Westpac Stadium
324,India,New Zealand,11.3,6,0,Wellington,Westpac Stadium
324,India,New Zealand,11.4,1,0,Wellington,Westpac Stadium
324,India,New Zealand,11.5,0,0,Wellington,Westpac Stadium
324,India,New Zealand,11.6,0,0,Wellington,Westpac Stadium
324,India,New Zealand,12.1,0,0,Wellington,Westpac Stadium
324,India,New Zealand,12.2,6,0,Wellington,Westpac Stadium
324,India,New Zealand,12.3,0,0,Wellington,Westpac Stadium
324,India,New Zealand,12.4,0,Yuvraj Singh,Wellington,Westpac Stadium
324,India,New Zealand,12.5,1,0,Wellington,Westpac Stadium
324,India,New Zealand,12.6,0,0,Wellington,Westpac Stadium
324,India,New Zealand,13.1,1,0,Wellington,Westpac Stadium
324,India,New Zealand,13.2,0,YK Pathan,Wellington,Westpac Stadium
324,India,New Zealand,13.3,0,0,Wellington,Westpac Stadium
324,India,New Zealand,13.4,0,0,Wellington,Westpac Stadium
324,India,New Zealand,13.5,1,0,Wellington,Westpac Stadium
324,India,New Zealand,13.6,0,0,Wellington,Westpac Stadium
324,India,New Zealand,14.1,0,0,Wellington,Westpac Stadium
324,India,New Zealand,14.2,0,0,Wellington,Westpac Stadium
324,India,New Zealand,14.3,1,0,Wellington,Westpac Stadium
324,India,New Zealand,14.4,1,0,Wellington,Westpac Stadium
324,India,New Zealand,14.5,0,0,Wellington,Westpac Stadium
324,India,New Zealand,14.6,1,0,Wellington,Westpac Stadium
324,India,New Zealand,15.1,0,0,Wellington,Westpac Stadium
324,India,New Zealand,15.2,2,0,Wellington,Westpac Stadium
